soilOrganic_avg,soilSand_avg,soilSilt_avg,soilClay_avg,soilCoarse_avg,soilPH_avg,exchangeCapacity_avg,baseSaturation_avg,N_avg,S_avg,P_avg,Ca_ppm_avg,Mg_ppm_avg,K_ppm_avg,Na_ppm_avg,percent_Ca_avg,percent_Mg_avg,percent_K_avg,percent_Na_avg,percent_Othr_avg,percent_H_avg,B_ppm_avg,Fe_ppm_avg,Mn_ppm_avg,Cu_ppm_avg,Zn_ppm_avg,Al_ppm_avg,Density_avg,Ca_over_Mg_ppm_avg,OBSERVATION_ID,Author_Observation_Code
6.098,52.8,30.28,16.92,,5.02,2.588,48.24,51.2,54.6,10.8,126.6,48.4,59,14.6,24.152,15.544,6.028,2.516,7.36,44.4,0.936,223.6,209.6,2.45,2.058,1326.2,0.846,2.589460142,5978,052-02-0805
5.046,61.6,19.48,18.92,,5.12,4.248,51.64,48.3,22,10,232,102,69.2,9.4,26.576,19.844,4.214,1,7.16,41.2,0.45,176.4,13.2,0.694,1.706,957,0.748,2.294226355,5979,052-03-0800
5.39,79.2,9.88,10.92,,4.666666667,3.38,40.26666667,49.16666667,59.66666667,39.33333333,189,29.33333333,56,8.333333333,26.07,8.953333333,3.736666667,1.476666667,8.066666667,51.66666667,0.49,145.6666667,56.33333333,0.1,1.206666667,1132,0.896666667,5.659519342,5980,052-03-0803
6.56,67.2,24.88,7.92,,4.3,9.62,32.2,54,38,10,404,94,82,19,21,8.14,2.19,0.86,8.8,59,1.02,264,65,1.85,1.63,1248,0.85,4.29787234,5981,052-03-0804
5.19,81,12.08,6.92,,4.25,2.9625,32.1,46.375,29.5,10.5,100.75,28,20.75,10,19.87,9.0375,1.645,1.5625,8.9,59,0.725,588.25,14.25,0.4975,1.655,758.25,0.86,3.63917004,5982,052-03-0805
6.878,60.7,19.38,19.92,,4.76,6.264,42.52,54,28.8,10,283.8,114.8,95.6,9.4,22.392,15.482,3.984,0.662,7.88,49.6,0.54,232.8,26.6,0.742,2.006,805.4,0.724,2.547027641,5983,052-03-0806
4.436,64.6,22.48,12.92,,4.12,4.072,28.64,43.6,26,13.2,160.2,31.2,30.4,9.4,19.154,6.494,1.958,1.026,9.16,62.2,0.638,258.6,2.6,0.27,1.07,593.8,0.834,5.769588745,5984,052-03-0807
6.342,65.8,20.28,13.92,,4.64,5.63,39.68,52.9,40.6,13.6,368.4,32,50,12,29.08,6.37,3.146,1.094,8.12,52.2,0.512,207.6,30.8,0.58,1.882,1358.8,0.828,10.99481361,5985,052-03-0808
4.72,48.6,33.48,17.92,,6.04,18.528,78.96,48.5,24,10.2,2052.6,486.8,129.4,15.2,55.55,21.26,1.794,0.36,5.44,15.6,1.054,214,75.2,1.886,1.342,746.6,0.83,4.675950191,5986,052-03-0809
5.162,68.5,11.58,19.92,,4.72,3.408,41.44,48.4,34.4,9,185.8,37.4,59.6,8.4,22.434,11.72,5.97,1.342,7.96,50.6,0.478,185,5.4,0.672,1.71,1258,0.77,4.457624113,5987,052-04-0800
9.828,71.6,14.48,13.92,,4.46,4.478,35.72,56.5,32.8,12.8,147.4,60,90.8,14.2,17.246,11.684,5.296,1.508,8.48,55.8,0.874,483.8,4,1.682,2.59,1087.4,0.714,2.490137738,5988,052-04-0801
18.31,71.3,21.78,6.92,,4.3,9.728,32.2,60.8,37.2,33.4,470.4,53.6,69.4,11.4,24.458,5.124,2.066,0.544,8.8,59,0.528,277,28,0.708,3.298,1186.8,0.632,8.709646859,5989,052-04-0802
8.516666667,59.7,27.56,12.74,,4.166666667,3.953333333,29.26666667,58.66666667,57,7,124.6666667,41.66666667,44,15.66666667,15.89666667,8.813333333,2.843333333,1.73,9.066666667,61.66666667,0.826666667,584,5.166666667,2.07,1.256666667,1147.333333,0.716666667,3.002861953,5990,052-04-0803
4.608,65.4,24.86,9.74,,5.16,5.114,52.72,46.5,38,11.8,407.2,54.2,78,13.8,37.844,9.296,4.256,1.332,7.08,40.2,0.812,122.4,63.6,1.248,0.828,1705.4,0.916,7.035827458,5991,052-04-0804
12.36,49.6,24.66,25.74,,4.54,6.184,37.48,61.6,49.4,13.6,380.6,34,55.2,11,27.844,5.792,2.86,0.976,8.32,54.2,0.48,176.6,17.6,0.176,0.848,1708.4,0.686,10.45953399,5992,052-04-0805
11.1,67,26.44,6.56,,3.825,8.9825,23.5,60.25,40,15,328.75,33.75,38.25,14.5,15.8775,5.08,1.64,0.905,9.75,66.75,0.5575,408.75,1.875,0.33,2.485,1129,0.6425,9.973068955,5993,052-04-0806
8.68,74,25.44,0.56,,3.8,5.5,23.2,59,28,17,146,39,56,18,13.27,5.91,2.61,1.42,9.8,67,1.02,542,3,1.57,3.88,702,0.75,3.743589744,5994,052-04-0807
5.876,40.6,34.66,24.74,,5.54,10.852,64.88,51,23.4,14.8,1077,176.2,126.2,9.4,48.138,13.394,2.902,0.44,6.32,28.8,0.616,150.8,52,1.76,1.732,876.2,0.688,6.033765588,5995,052-04-0808
6.684,57.2,16.56,26.24,,4.12,6.36,28.24,53.6,43.8,8.8,265.6,28.2,40,12.2,19.382,5.358,2.388,1.132,9.16,62.6,0.492,340.8,0.8,0.364,1.318,1292.4,0.674,9.210544061,5996,052-04-0809
7.696,68.8,19.14,12.06,,4.22,5.796,30.44,54.2,37.4,12.2,230.8,37.2,35.8,12,19.508,7.462,2.182,1.29,8.96,60.6,0.504,340.2,12.8,0.608,2.112,896.8,0.734,5.623956365,5997,052-04-0810
8.346,74.2,19.24,6.56,,4.9,12.514,46.4,58.3,38.8,21.4,943.4,104.2,92.6,10.6,36.534,7.396,2.066,0.406,7.6,46,0.758,210.6,45.2,0.5,1.576,1431.8,0.87,8.800090594,5998,052-04-0811
7.11,58.3,31.14,10.56,,4.94,12.16,46.88,53,28.8,11,731.6,181.8,150.4,13.6,30.472,12.588,3.32,0.5,7.52,45.6,0.616,306,11.2,0.556,1.352,971.8,0.754,4.153984508,5999,052-04-0812
9.76,70.2,29.24,0.56,,4.3,2.853333333,32.2,60.5,75,106.3333333,116.6666667,24.66666667,26.33333333,8.333333333,20.85333333,7.66,2.423333333,1.303333333,8.8,59,0.396666667,171.6666667,12.33333333,0.323333333,1.01,1495.333333,0.753333333,4.727777778,6000,052-05-0800
5.515,75.2,16.24,8.56,,5.05,3.6175,49.95,50.75,34,10,195.5,56.75,90.5,7,28.5175,13.66,6.6975,1.05,7.3,42.75,0.505,182.5,13,0.1,1.1275,1178.25,0.805,3.507680418,6001,052-05-0801
7.988,65,17.94,17.06,,3.98,3.86,26.56,55.2,40.6,9.4,129.6,27.6,30.4,8.4,16.66,6.38,2.416,1.104,9.44,64,0.512,417,0.6,0.322,1.762,1181,0.722,4.552061148,6002,052-07-0800
8.556,77.7,12.24,10.06,,3.74,7.128,22.88,57.4,28.2,9,221.8,37.6,41.6,11.6,13.602,6.258,2.12,0.902,9.92,67.2,0.492,402.4,0.7,0.23,1.278,770.6,0.7,6.245532918,6003,052-07-0801
8.154,66.4,14.54,19.06,,4.4,5.456,34.4,56.6,25.2,9.6,211.2,55.6,52.8,9.4,17.804,12.162,3.326,1.11,8.6,57,0.482,278.6,9.2,0.66,1.886,1019.8,0.708,3.960100227,6004,052-08-0800
9.028,55,34.44,10.56,,3.94,9.698,25.48,57.6,43.6,11.2,400.4,29.6,46,10.6,19.24,3.768,1.732,0.75,9.52,65,0.624,442.6,1.2,0.432,1.554,1310.4,0.654,12.75592689,6005,052-08-0801
7.4,52.6,30.84,16.56,,4.9,13.72,45.9,56,27.5,16.75,874.5,205.75,116.5,12.5,30.8625,12.46,2.1875,0.3875,7.6,46.5,0.5975,161.75,52.75,0.8375,1.0525,888,0.6175,4.14661386,6006,052-08-0802
14.7975,78.8,20.64,0.56,,5.3,8.665,57.2,63.625,34.5,17.25,782.25,104.75,93.25,9.5,44.37,9.655,2.6925,0.4975,6.8,36,0.6725,65.75,36,0.255,1.35,1663.75,0.6025,7.886811428,6007,052-09-0800
6.57,77.4,22.04,0.56,,5.34,11.43,58.48,53.9,30,16.8,1048.8,131.4,122,14.2,44.902,10.09,2.97,0.516,6.72,34.8,0.716,201.8,62.4,0.574,3.786,1088.2,0.858,8.386917532,6008,052-09-0801
4.63,22.8,40.64,36.56,,5.1,10.065,51.3,48.25,41.5,10.5,602.5,230,89,17,29.7,18.57,2.27,0.75,7.2,41.5,0.705,151,78.5,1.705,1.47,947.5,0.8,2.757535695,6009,053-01-0100
2.26,59.8,25.64,14.56,,5.05,3.69,49.7,32.25,28.5,9,176.5,79,77.5,15,24.02,18.295,5.555,1.83,7.3,43,0.62,184.5,84,0.605,0.57,732,0.975,2.221606426,6010,053-01-0101
3.73,40.5,28.94,30.56,,4.8,14.585,43.2,43.75,36.5,13,806.5,245,109.5,17.5,26.69,13.845,2.035,0.62,7.8,49,0.645,156,70,1.335,1.715,1141.5,0.87,3.208048945,6011,053-01-0102
5.14,30.1,37.34,32.56,,5.1,3.61,50.8,49,48.5,11,151.5,97,77.5,13.5,21.665,21.97,5.515,1.66,7.2,42,0.69,130,33.5,0.725,0.745,961,0.78,1.819072464,6012,053-01-0103
3.195,33.1,51.34,15.56,,5.5,4.865,63.6,38.5,36.5,9.5,419.5,93.5,69,13.5,42.645,16.125,3.615,1.215,6.4,30,0.66,146.5,81,0.695,1.17,895.5,0.945,4.566919192,6013,053-01-0104
3.545,26.7,45.74,27.56,,4.8,13.42,43.2,42.25,40.5,10,682,262,50.5,31,25.09,16.065,1.04,0.99,7.8,49,0.78,412,78.5,1.405,1.845,837,0.855,2.603288153,6014,053-01-0105
3.99,24.1,35.34,40.56,,4.6,9.855,38.8,45,58.5,7.5,452,183.5,38,17,22.92,13.985,1.065,0.815,8.2,53,0.625,167,27,0.57,1.09,1077,0.815,3.098145927,6015,053-01-0106
3.73,34.4,50.04,15.56,,5.2,7.67,54,42.5,29.5,9.5,503.5,174.5,49,18.5,32.76,18.49,1.705,1.045,7,39,0.69,188,91.5,0.49,1.845,768.5,0.885,3.03760917,6016,053-01-0107
3.34,50.7,30.74,18.56,,5.3,8.775,57.2,40,34,25,604,195,118.5,16.5,34.485,18.48,3.43,0.82,6.8,36,0.73,135.5,114,0.725,2.025,739,0.84,3.199243887,6017,053-01-0108
4.47,39,28.44,32.56,,5.45,8.795,62,46.5,41,8.5,672,193,72,18,40.8,18.115,2.155,0.915,6.5,31.5,0.89,135.5,165.5,1.455,4.72,824,0.765,3.808012006,6018,053-01-0109
4.25,36.9,43.54,19.56,,5.25,7.635,55.6,46.25,39,10,446,214,70.5,16,29.64,22.63,2.4,0.925,6.9,37.5,0.68,133.5,105.5,1.38,2.585,845,0.79,2.321799308,6019,053-01-0110
5.655,35.7,38.74,25.56,,5.6,6.265,66.8,50.5,37.5,13,477.5,169,123,15.5,38.28,22.4,5.05,1.07,6.2,27,0.71,89.5,102,1.16,1.32,1033,0.66,2.926907272,6020,053-01-0111
4.465,25.2,30.74,44.06,,5.15,5.37,52.4,46,48,9.5,265,134,122.5,16.5,24.01,21.1,5.92,1.385,7.1,40.5,0.63,95.5,49,0.56,1.305,1113,0.755,1.949405261,6021,053-01-0112
3.915,41.4,26.04,32.56,,5.75,6.915,71.6,44.5,33.5,11,589.5,196.5,121.5,15,42.435,23.69,4.495,0.945,5.9,22.5,0.835,111.5,135.5,0.62,1.625,939,0.82,2.989451039,6022,053-01-0113
5.035,34.5,39.94,25.56,,5.2,4.1,54,48.25,44,12.5,225.5,86.5,119,14,27.33,17.74,7.45,1.49,7,39,0.685,124.5,161,0.76,1.415,1123,0.8,2.643719807,6023,053-01-0114
1.87,58.4,21.54,20.06,,4.95,4.655,47,28.5,38.5,16.5,252.5,85.5,31.5,18,28.02,15.42,1.715,1.815,7.5,45.5,0.615,246.5,74,0.945,1.155,812.5,1.01,3.022417875,6024,053-01-0115
3.79,13.2,51.24,35.56,,4.85,16.7,44.3,43.75,34.5,11,927.5,294,44.5,28.5,28.15,14.7,0.68,0.77,7.7,48,0.63,206.5,159,2.555,3.42,902,0.7,3.187359287,6025,053-01-0116
4.95,21,54.44,24.56,,5.45,8.945,62,46,42,12,801.5,138.5,90,23,44.275,13.665,2.91,1.125,6.5,31.5,0.66,98.5,203,0.515,6.18,871.5,0.705,5.554590434,6026,053-01-0117
5.975,33.1,41.34,25.56,,4.8,5.04,43.2,48,47,36.5,281.5,50.5,113.5,14,27.805,8.375,5.8,1.21,7.8,49,0.65,119.5,84,0.23,1.425,1262.5,0.71,5.633647799,6027,053-01-0118
2.51,27,43.44,29.56,,5.25,8.56,55.6,34.75,44.5,9,491.5,245.5,69.5,22.5,28.955,23.29,2.14,1.205,6.9,37.5,0.655,146.5,123.5,0.41,2.155,762.5,0.8,2.154365694,6028,053-01-0119
2.9,24.3,50.14,25.56,,4.8,7.695,43.2,36.25,32.5,11,438.5,113,23.5,16,28.6,12.8,0.755,1.065,7.8,49,0.625,238.5,103.5,1.855,2.26,739.5,0.81,3.773641851,6029,053-01-0120
3.645,63.8,21.14,15.06,,5,2.63,48.1,43.25,38,11.5,103.5,61.5,71.5,13.5,19.725,19.235,6.95,2.225,7.4,44.5,0.625,182.5,55,0.72,1.425,1057.5,0.89,1.759658455,6030,053-01-0121
2.655,59,22.44,18.56,,5.15,4.675,52.4,35.75,43,8,245,120,72,15,25.98,20.995,4.01,1.41,7.1,40.5,0.615,118,65,0.625,1.18,870,0.865,2.094658553,6031,053-01-0122
3.365,53.2,16.74,30.06,,5.45,11.5,62,41.5,53,10,854,231,71,23,41.63,17.315,2.095,0.935,6.5,31.5,0.68,115,97.5,0.775,1.765,945,0.825,3.967757937,6032,053-01-0123
2.39,64.9,22.22,12.88,,5.1,8.93,50.8,32.75,29.5,27,609.5,152.5,84,25.5,31.36,15.59,2.555,1.305,7.2,42,0.815,224,42,0.42,1.225,948.5,0.98,3.740464235,6033,053-01-0124
3.855,36.5,40.3,23.2,,5,8.77,47.6,39.5,60.5,11,563.5,125.5,41.5,47,31.92,12.07,1.315,2.29,7.4,45,0.66,180,156,0.545,1.82,989,0.79,4.476340193,6034,053-01-0125
0.1925,95.63,1.68,2.69,,4.825,2.74,43.75,4.125,19.25,18.75,124.5,44.25,11.25,39.25,23.1925,13.43,1.05,6.105,7.75,48.5,0.685,94,3,0.1,0.735,122.5,1.3125,2.906853754,6035,057-01-0825
0.31,98.9,0.38,0.72,,4.6,2.3,38.8,6,16,13,90,32,13,33,19.57,11.59,1.45,6.24,8.2,53,0.42,97,0.5,0.1,0.76,96,1.32,2.8125,6036,057-01-0826
3.02,98.24,1.05,0.71,,4.6,4.53,38.8,40,24,21,181,63,39,52,19.98,11.59,2.21,4.99,8.2,53,0.67,182,3,0.1,1.31,146,1.18,2.873015873,6037,057-01-0827
0.05,96.11,1.17,2.72,,5.8,1.32,70.8,2,12.5,7.5,104.25,34,7.25,25.5,39.5375,21.4925,1.405,8.3875,5.95,23.25,0.69,66.5,2.5,0.1,0.615,80.25,1.37,3.113354972,6038,057-01-0828
0.11,98.11,1.24,0.65,,6.6,1.52,89.2,2,19,12,152,54,20,21,50,29.61,3.37,6.01,4.8,6,0.51,82,5,0.1,1.23,65,1.38,2.814814815,6039,057-01-0829
0.185,95.61,1.69,2.7,,4.975,2.1425,47.8,3.875,14.5,11.25,125.25,31.5,4.75,25,29.4375,12.3875,0.69,5.1975,7.45,44.75,0.715,67.25,1.5,0.1,0.6325,75.25,1.3625,4.008547009,6040,057-01-0830
0.05,97.41,1.93,0.66,,6.5,3.91,87.6,2,12,7,604,38,3,19,77.24,8.1,0.2,2.11,4.9,7.5,0.66,41,3,0.1,0.74,39,1.39,15.89473684,6041,057-01-0831
0.11,95.01,4.28,0.71,,7.9,5.72,96.5,2,15,8,974,61,6,30,85.14,8.89,0.27,2.28,3.5,0,0.54,55,4,0.1,0.84,28,1.37,15.96721311,6042,057-01-0832
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6043,057-01-0833
1.3175,98.42,0.86,0.72,,6.375,5.825,82.025,22.5,23.25,17.5,629.25,147.75,34.25,33.25,57.5525,20.4175,1.4975,2.57,5.225,12.75,0.76,97,3,0.1925,1.4925,95.25,1.2425,5.344309577,6044,057-01-0834
0.38,94.015,5.285,0.7,,5.8,10.385,63,7.5,164,14.5,350.5,129.5,67,469.5,23.8,12.905,2.045,24.23,6.5,30.5,0.775,129.5,2,0.1,1.505,109,1.31,2.696773616,6045,057-01-0835
84.95,84.01,14.21,1.78,,3.3,30.43,17.2,70,65,31,218,333,210,191,3.58,9.12,1.77,2.73,10.8,72,0.62,107,1,0.1,1.72,219,0.28,0.654654655,6046,057-01-0836
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6047,057-01-0837
2.13,96.43,0.46,3.11,,6.9,14.77,94,31.5,36,29,2392,172,45,86,80.97,9.7,0.78,2.53,4.5,1.5,1.14,78,6,0.1,1.74,50,1.24,13.90697674,6048,057-01-0838
0.21,81.56,14.26,4.18,,5.4,20.92,60.4,4,14,8,2374,61,7,55,56.74,2.43,0.09,1.14,6.6,33,0.32,33,4,0.1,0.88,5,1.4,38.91803279,6049,057-01-0839
0.42,97.67,0.18,2.15,,8,10.22,96.6,8.5,13,8,1874,31,5,53,91.68,2.53,0.13,2.25,3.4,0,0.4,33,1,0.1,0.88,8,1.43,60.4516129,6050,057-01-0840
3.59,96.51,1.37,2.12,,6.1,10.03,81.3,43,63,22,1467,73,14,41,73.13,6.07,0.36,1.78,5.2,13.5,1,63,7,0.1,2.34,149,1.07,20.09589041,6051,057-01-0841
0.27,97.2,0.68,2.12,,5.8,1.565,73.2,5.5,15.5,13,161.5,29.5,10,18,49.695,16.625,1.73,5.205,5.8,21,0.42,95.5,4,0.1,0.665,171.5,1.315,5.511494253,6052,057-02-0825
39.794,93.335,4.465,2.2,,4.52,10.41,37.84,58.4,51,24.4,242.8,176,66.6,89.2,15.132,16.204,1.628,4.902,8.36,53.8,0.92,381.2,5.7,0.156,3.582,119.4,0.566,1.528502816,6053,057-02-0826
14.27,46.27,44.66,9.07,,4.65,135.885,47.4,63.5,1781,30.5,1149.5,1464.5,443,3757.5,8.265,17.255,1.62,20.27,8.1,44.5,3.24,571.5,9.5,0.765,5.565,640.5,0.665,0.787541042,6054,057-02-0827
12.21,97.27,0.73,2,,5.6,84.01,64,42.25,895,22.5,891.5,1155.5,311,4311.5,27.275,15.585,1.46,19.71,6.5,29.5,3.37,232,2.5,0.405,2.53,300.5,0.905,2.416677426,6055,057-02-0828
23.94,45.02,35.6,19.38,,5,109,50.6,70,1246.5,35.5,1153,1676,526,5600.5,7.09,16.315,1.675,25.52,7.4,42,4.43,365,3.5,1.195,4.28,618,0.52,0.700432909,6056,057-02-0829
16.795,49.73,35.575,14.695,,5.2,103.5,56.5,64.25,1277.5,33,1202,1789.5,533.5,5598,7.96,19.165,1.78,27.585,7,36.5,5.465,379,8.5,1.32,7.33,589,0.635,0.678046841,6057,057-02-0830
33.625,87.54,7.44,5.02,,5.25,87.16,58.1,46.75,543,17.5,788.5,1261.5,195,4328.5,10.805,18.525,1.19,27.565,6.9,35,2.915,196,0.75,0.1,1.57,347.5,0.75,0.857264079,6058,057-02-0831
5.073333333,86.015,8.56,5.425,,5.666666667,21.45333333,68.93333333,45.83333333,124.3333333,22.66666667,732.3333333,662.6666667,114.6666667,1171.666667,16.81,25.58,1.373333333,25.18,6.066666667,25,2.066666667,303.6666667,0.5,0.3,1.73,494.3333333,0.96,1.0937648,6059,057-02-0832
4.473333333,87.52,7.905,4.575,,4.466666667,12.87,35.86666667,45.66666667,37.33333333,24.33333333,246.3333333,255.6666667,53.33333333,256.3333333,9.583333333,16.47,1.04,8.77,8.466666667,55.66666667,0.88,196.6666667,0.5,0.2,1.37,226,1.036666667,0.981326387,6060,057-02-0833
23.15,63.175,24.27,12.555,,5.4,53.075,60.4,70,579,49.5,1129,1404,367,2819.5,11.53,23.35,1.9,23.62,6.6,33,3.6,422.5,4.5,0.525,3.765,604.5,0.61,0.81120447,6061,057-02-0834
34.42,72.52,11.98,15.5,,5.05,83.115,51.2,70,1271,53,1326.5,1685.5,364.5,3620.5,8.95,19.655,1.49,21.1,7.3,41.5,4.085,330,3,1.15,4.655,709,0.475,0.773440509,6062,057-02-0835
19.51,63.93,26.14,9.93,,5.5,30.93,63.6,65,162,44,998,1086,262,1141,16.13,29.26,2.17,16.04,6.4,30,2.18,489,12,0.23,2.54,399,0.62,0.918968692,6063,057-02-0836
57.765,,,,,4.85,122.285,44.3,70,1411,35.5,1499,2255.5,336,6368,6.04,15,0.71,22.555,7.7,48,5.31,169.5,2.5,0.76,5.655,439.5,0.345,0.676505798,6064,057-02-0837
0.43,98.27,0.32,1.41,,6.566666667,4.236666667,88.66666667,8.666666667,39.33333333,14.66666667,437.6666667,100,28,154,50.44333333,20.02,1.726666667,16.44666667,4.833333333,6.5,0.823333333,84.33333333,2.666666667,0.176666667,1.2,108,1.293333333,4.827720817,6065,057-02-0838
7.215,93.86,1.2,4.94,,5.4,27.2,61.15,51.75,371.5,34.5,613.5,601.5,143.5,1515,12.575,20.865,1.57,26.14,6.6,32.25,3.32,296,2,0.415,3.34,262,0.84,1.026952831,6066,057-02-0839
1.93,95.095,2.565,2.34,,5.9,14.055,76.4,24.5,307,26.5,887,324.5,65,740.5,28.24,18.7,1.365,28.115,5.6,18,3.285,119,3.25,0.175,1.79,157,1.22,2.488422359,6067,057-02-0840
1.43,98.99,0.29,0.72,,4.55,4.685,37.7,24.25,27,12.5,189,64.5,40.5,37.5,20.43,11.53,2.26,3.5,8.3,54,0.64,178,6,0.1,1.08,114,1.205,2.944565217,6068,057-02-0841
0.195,96.01,1.31,2.68,,4.75,3,42.1,4,17.5,13.5,147,40,19,34.5,24.25,11.07,1.615,5.16,7.9,50,0.43,90,4,0.1,0.79,126.5,1.3,3.644501279,6069,057-02-0842
3.58,93.825,2.225,3.95,,5.6,26.77,66.8,35,441,22,499.5,645.5,160.5,2103.5,9.55,19.325,1.7,36.22,6.2,27,3.005,144,0.5,0.18,1.445,201,1.05,0.831110178,6070,057-02-0843
2.605,96.19,0.745,3.065,,5.9,27.035,70,36,399.5,39.5,525.5,562,169,1901,11.98,20.57,2.035,35.4,6,24,3.765,255,1,0.15,1.5,245,1.095,0.947701676,6071,057-02-0844
0.12,97.85,0.715,1.435,,6.54,1.638,87.04,3,18.2,8.8,165.6,44,12.4,44.2,50.512,22.646,1.942,11.87,4.86,8.1,0.636,71.2,2.8,0.1,0.982,65,1.318,3.986879886,6072,057-03-0825
0.19,95.875,2.785,1.34,,5.66,2.084,66.48,4.2,15.8,12.8,177.4,39.2,14.4,25.2,43.51,15.85,1.76,5.43,6.22,27.3,0.618,91.6,3,0.1,1.024,62.2,1.288,4.621026766,6073,057-03-0826
1.08,98.75,0.09,1.16,,5.85,3.375,74.8,20.5,41,14,326.5,67.5,6,70,49,16.67,0.465,8.61,5.7,19.5,0.71,180.5,3.5,0.1,1.215,119.5,1.225,4.89968652,6074,057-03-0827
39.07,,,,,5,16.48,47.6,70,72,32,1125,170,96,128,34.13,8.6,1.49,3.38,7.4,45,1.01,671,14,0.1,3,360,0.45,6.617647059,6075,057-03-0828
10.305,,,,,5.05,12.325,49.2,62.25,113,18,1011.5,81,8.5,69,41.165,5.465,0.175,2.39,7.3,43.5,1.11,460,5.5,0.1,4.86,294.5,0.83,12.60472973,6076,057-03-0829
0.1,97.835,1.74,0.425,,7,1.896,92.9,2.8,14.4,9.2,250,45.6,13,25.8,63.396,21.244,1.908,6.394,4.4,2.7,0.554,77.4,3.6,0.1,1.148,79.4,1.306,5.55497236,6077,057-04-0825
0.7525,99.08,0.2,0.72,,5.025,4.26,48.9,15,20.25,18.25,274.75,53.5,19.5,40.75,32.2975,10.8475,1.215,4.52,7.35,43.75,0.6225,79.75,1,0.1,1.1025,150.75,1.2075,5.162340145,6078,057-04-0826
3.2325,92.35,4.97,2.68,,4.45,59.64,36,40.125,811.25,18.75,524,673.5,210,2562.75,4.8275,10.175,0.9725,20.025,8.5,55.5,2.435,302.25,1.5,0.4725,3.86,295,0.985,0.782970138,6079,057-04-0827
1.82,96.96,0.95,2.09,,5.5,22.64,63.6,28,278,32,442,460,149,1834,9.76,16.93,1.69,35.22,6.4,30,3.47,232,2,0.1,1.6,204,1.1,0.960869565,6080,057-04-0828
4.8,94.68,0.18,5.14,,6.2,17.08,82.8,49,131,48,659,660,122,1158,19.29,32.2,1.83,29.48,5.2,12,2.9,118,0.5,0.37,2.01,251,1.03,0.998484848,6081,057-04-0829
4.11,93.435,1.595,4.97,,5.65,27.86,65.7,40,264.5,33,615.5,693,173,2177,10.845,20.165,1.56,33.135,6.3,28,3.955,250,0.5,0.19,1.505,212,0.99,0.936946427,6082,057-04-0830
2.34,98.24,0.625,1.135,,6.7,7.1,90.8,31.25,52.5,23,734.5,220.5,45,188.5,51.995,25.04,1.64,12.1,4.7,4.5,1.15,95,1,0.1,1.225,132,1.18,3.492807335,6083,057-04-0831
0.15,97.425,1.655,0.92,,6.08,2.92,75.84,3.6,29.6,15,228.4,57,19,93.4,40.836,18.516,1.664,14.81,5.56,18.6,0.632,57.4,2.4,0.144,1.384,63.4,1.322,3.869392547,6084,057-04-0832
0.693333333,98.77,0.79,0.44,,6.3,7.643333333,79.73333333,13.83333333,129.6666667,17,585.3333333,185.6666667,45.33333333,395,34.40333333,21.05666667,1.543333333,22.77,5.266666667,15,1.07,143.6666667,0.666666667,0.273333333,1.943333333,103.3333333,1.24,3.005354827,6085,057-04-0833
0.663333333,99.28,0.28,0.44,,6.1,3.916666667,80.13333333,13.33333333,61,13.33333333,249,129,42,155.6666667,31.81333333,27.70333333,2.896666667,17.70666667,5.366666667,14.5,0.843333333,115.3333333,0.5,0.21,1.213333333,81.66666667,1.243333333,1.917835498,6086,057-04-0834
0.656666667,98.1,0.49,1.41,,5.366666667,5.25,59.33333333,13.16666667,87,14.66666667,223.6666667,147,41,147,21.65333333,23.47666667,2.006666667,12.20666667,6.666666667,34,0.786666667,180.6666667,0.666666667,0.226666667,1.713333333,150.6666667,1.243333333,1.532375567,6087,057-04-0835
58.68,,,,,5,89.61,47.6,70,998,30,1622,2245,219,3513,9.05,20.88,0.63,17.04,7.4,45,2.79,164,6,0.53,5.58,568,0.36,0.722494432,6088,057-04-0836
13.9675,74.675,20.015,5.31,,5.55,29.345,65.2,62.875,136,23.75,1057.5,1016.25,168.5,1090.5,18.155,29.065,1.5,16.475,6.3,28.5,1.7025,402,16.75,0.635,3.105,623,0.6575,1.040793498,6089,057-04-0837
86.824,84.2,14.2,1.6,,4.22,39.842,30.44,70,140.6,27.2,616.2,704,96,653.8,7.792,14.834,0.616,7.198,8.96,60.6,0.844,62,1.5,0.344,1.486,138.6,0.29,0.886310766,6090,057-04-0838
0.084,97.415,1.645,0.94,,5.38,2.872,59.16,2.5,17,12,149.2,60.2,17.8,44.8,29.518,20.304,1.812,7.536,6.74,34.1,0.602,69,2.8,0.278,1.112,75.6,1.358,2.450575603,6091,057-04-0839
0.48,98.16,1.68,0.16,,5.5,2.09,63.6,9.5,14,12,151,48,13,32,36.12,19.14,1.59,6.66,6.4,30,1.01,54,3,0.1,1.06,49,1.36,3.145833333,6092,057-04-0840
0.412,99.345,0.22,0.435,,4.66,3.026,40.52,8.4,17.8,9.6,137.6,31.6,15.6,30.2,24.404,9.794,1.338,4.932,8.08,51.4,0.684,91.6,0.5,0.272,0.564,94.4,1.286,4.297937859,6093,057-04-0841
90.415,84.6,11.25,4.15,,4.125,16.4825,29.1,70,42,20.25,422,172.5,104.75,169.5,13.6625,9.23,1.6775,4.525,9.15,61.75,0.5625,97.75,2,0.2375,2.0375,235.75,0.62,2.445835349,6094,057-04-0842
